ID,英文名稱,中文名稱,圖片,化學式,更新日期
617609,zinc manganate,锰酸锌,,"<Font html:Color=""#000000"">ZnMnO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
617610,zinc metaborate,偏硼酸锌,,Zn(BO<Sub>2</Sub><Font>)</Font><Sub>2</Sub><Font> &#160;</Font>,2012-11-26
617611,zinc metasilicate,偏矽酸锌,,"<Font html:Color=""#000000"">ZnSiO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617612,zinc malate,苹果酸锌,,"<Font html:Color=""#000000"">ZnC</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub>",2012-11-26
617613,zinc laurate,月桂酸锌 {十二酸锌},,"<Font html:Color=""#000000"">Zn(C</Font><Sub><Fonthtml:Color=""#000000"">12</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">23</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617615,zinc lactate,乳酸锌,,"<Font html:Color=""#000000"">Zn(C</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617617,zinc iron(III) oxide,氧化铁(III)锌 {铁酸锌},,"<Font html:Color=""#000000"">ZnFe</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
617618,zinc iodate,碘酸锌,,"<Font html:Color=""#000000"">Zn(IO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617619,zinc iodide,碘化锌,,"<Font html:Color=""#000000"">ZnI</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617620,zinc hydroxychloride,氯氢氧化锌 {碱式氯化锌},,Zn(OH)Cl,2012-11-26
617621,zinc hypophosphite,次磷酸锌,,"<Font html:Color=""#000000"">Zn(H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">PO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617623,zinc hydroxide,氢氧化锌,,"<Font html:Color=""#000000"">Zn(OH)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617624,zinc hydroxycarbonate,碳酸氢氧锌；碳酸羟锌 {碱式碳酸锌},,"<Font html:Color=""#000000"">3Zn(OH)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">·2ZnCO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">·H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font>",2012-11-26
617625,zinc hydrogen phosphate,磷酸氢锌,,"<Font html:Color=""#000000"">ZnHPO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
617626,zinc hydrosulfide,氢硫化锌,,"<Font html:Color=""#000000"">Zn(HS)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617627,zinc glycerophosphate,甘油磷酸锌,,"<Font html:Color=""#000000"">ZnC</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
617628,zinc formate,甲酸锌,,"<Font html:Color=""#000000"">Zn(HCOO)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617629,zinc gallate,五倍子酸锌,,"<Font html:Color=""#000000"">Zn[(OH)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">CO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">]</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617631,zinc formaldehyde sulfoxylate,甲醛次硫酸锌,,"<Font html:Color=""#000000"">Zn(HOCH</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">SO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617632,zinc fluoride,氟化锌,,"<Font html:Color=""#000000"">ZnF</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617633,zinc fluorosilicate; zinc fluosilicate,[六]氟矽酸锌,,"<Font html:Color=""#000000"">ZnSiF</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
617634,zinc ferrocyanide,[六]氰铁(II)化锌 {亚铁氰化锌；[六]氰亚铁化锌},,"<Font html:Color=""#000000"">Zn</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">[Fe(CN)</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
617636,zinc ferrite,铁酸锌 {氧化铁(III)锌},,"<Font html:Color=""#000000"">ZnFe</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
617637,zinc ethylsulfate,乙硫酸锌,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">OSO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Zn</Font>",2012-11-26
617640,zinc ethylphenylthiocarbamate,乙基苯基胺二硫甲酸锌；乙基苯基胺甲硫羟羰酸锌,,"<Font html:Color=""#000000"">Zn((C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)NCS</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617641,zinc dithionate,二硫磺酸锌,,"<Font html:Color=""#000000"">ZnS</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
617642,zinc ethide; ethylzinc,乙锌；二乙锌,,"<Font html:Color=""#000000"">Zn(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617643,zinc dihydrogen orthophosphate,[正]磷酸二氢锌,,"<Font html:Color=""#000000"">Zn(H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">PO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617645,zinc diethyldithiocarbamate,二乙胺二硫甲酸锌；二乙胺甲硫羟羰酸锌,,"<Font html:Color=""#000000"">Zn[(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">NCSS]</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617646,zinc dichromate,二铬酸锌；重铬酸锌,,"<Font html:Color=""#000000"">ZnCr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub>",2012-11-26
617647,zinc dibutyldithiocarbamate,二丁胺二硫甲酸锌,,"<Font html:Color=""#000000"">Zn[(C</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">9</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">NCSS]</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617649,zinc cyanide,氰化锌,,"<Font html:Color=""#000000"">Zn(CN)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617650,zinc citrate,柠檬酸锌,,"<Font html:Color=""#000000"">Zn</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617651,zinc carbonate,碳酸锌,,"<Font html:Color=""#000000"">ZnCO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617652,zinc chlorate,氯酸锌,,"<Font html:Color=""#000000"">Zn(ClO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617653,zinc chloride,氯化锌,,"<Font html:Color=""#000000"">ZnCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617654,zinc chromate,铬酸锌,,"<Font html:Color=""#000000"">ZnCrO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
617655,zinc caprylate,辛酸锌,,"<Font html:Color=""#000000"">Zn(C</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">15</Font></Sub><Font html:Color=""#000000"">CO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617656,zinc carbide,碳化锌 {乙炔锌},,"<Font html:Color=""#000000"">ZnC</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617657,zinc caproate,己酸锌,,"<Font html:Color=""#000000"">Zn(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">11</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617658,zinc butyrate,丁酸锌,,"<Font html:Color=""#000000"">Zn(C</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617659,zinc butyl xanthate,丁黄原酸锌,,"<Font html:Color=""#000000"">Zn(C</Font><Sub><Fonthtml:Color=""#000000"">10</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">18</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">S</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font>",2012-11-26
617660,zinc borate,硼酸锌,,3ZnO·2B<Sub>2</Sub><Font>O</Font><Sub>3</Sub><Font> &#160;</Font>,2012-11-26
617661,zinc bromate,溴酸锌,,"<Font html:Color=""#000000"">Zn(BrO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617662,zinc bromide,溴化锌,,"<Font html:Color=""#000000"">ZnBr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617663,zinc bisulfide,氢硫化锌,,"<Font html:Color=""#000000"">Zn(HS)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617664,zinc bloom; hydrozincite,碱式碳酸锌,,"<Font html:Color=""#000000"">Zn</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">(OH)</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">(CO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617665,zinc arsenide,砷化锌,,"<Font html:Color=""#000000"">Zn</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">As</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">; ZnAs</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617666,zinc benzoate,苯甲酸锌；苄酸锌；安息酸锌,,"<Font html:Color=""#000000"">Zn(C</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617667,zinc amide,胺化锌,,"<Font html:Color=""#000000"">Zn(NH</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617668,zinc amidosulfonate,胺磺酸锌,,"<Font html:Color=""#000000"">Zn(NH</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">SO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617669,zinc aluminate,铝酸锌,,"<Font html:Color=""#000000"">ZnAl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
617670,zinc aluminum oxide,铝酸锌,,"<Font html:Color=""#000000"">ZnO·Al</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617671,zinc acetylide,乙炔锌 {碳化锌} ,,"<Font html:Color=""#000000"">ZnC</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617672,zinc acid,锌酸,,"<Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">ZnO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617673,zinc acetate,乙酸锌；醋酸锌,,"<Font html:Color=""#000000"">Zn(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617674,zinc 1-phenol-4-sulfonate,对苯酚磺酸锌,,"<Font html:Color=""#000000"">Zn(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">S)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">·8H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font>",2012-11-26
617675,yttrium sulfide,硫化钇(III) {三硫化二钇},,"<Font html:Color=""#000000"">Y</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">S</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617676,zinab,锌纳 {伸乙二(胺甲硫羧酸)锌；伸乙二(胺二硫甲酸)锌},,"<Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">N</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">S</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">Zn</Font>",2012-11-26
617678,yttrium phosphate,磷酸钇(III),,"<Font html:Color=""#000000"">YPO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
617679,yttrium sulfate,硫酸钇(III),,"<Font html:Color=""#000000"">Y</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617680,yttrium oxide,氧化钇(III) {三氧化二钇},,"<Font html:Color=""#000000"">Y</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617681,yttrium nitride,氮化钇(III),,YN,2012-11-26
617682,yttrium oxalate,草酸钇(III)；乙二酸钇(III),,"<Font html:Color=""#000000"">Y</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617683,yttrium hydroxide,氢氧化钇(III) {三(氢氧)化钇},,"<Font html:Color=""#000000"">Y(OH)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617684,yttrium iodide,碘化钇(III) {三碘化钇},,"<Font html:Color=""#000000"">YI</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617685,yttrium nitrate,硝酸钇(III),,"<Font html:Color=""#000000"">Y(NO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617687,yttrium fluoride,氟化钇(III) {三氟化钇},,"<Font html:Color=""#000000"">YF</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617688,yttrium formate,甲酸钇(III),,"<Font html:Color=""#000000"">Y(HCOO)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617689,yttrium chloride,氯化钇(III) {三氯化钇},,"<Font html:Color=""#000000"">YCl</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617690,yttrium bromide,溴化钇(III) {三溴化钇},,"<Font html:Color=""#000000"">YBr</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617691,yttrium carbide,碳化钇 {乙炔钇},,"<Font html:Color=""#000000"">YC</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617692,yttrium carbonate,碳酸钇(III),,"<Font html:Color=""#000000"">Y</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(CO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617693,yttrium bormate,溴酸钇(III),,"<Font html:Color=""#000000"">Y(BrO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617694,ytterbous iodide,碘化镱(II) {二碘化镱},,"<Font html:Color=""#000000"">YbI</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617695,ytterbous sulfate,硫酸镱(II),,"<Font html:Color=""#000000"">YbSO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
617696,yttria,氧化钇(III) {三氧化二钇},,"<Font html:Color=""#000000"">Y</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617697,yttrium,钇,,Y,2012-11-26
617698,yttrium acetate,乙酸钇(III)；醋酸钇(III),,"<Font html:Color=""#000000"">Y(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617699,ytterbous bormide,溴化镱(II) {二溴化镱},,"<Font html:Color=""#000000"">YbBr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617700,ytterbous chloride,氯化镱(II) {二氯化镱},,"<Font html:Color=""#000000"">YbCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617701,ytterbium(III) chloride,氯化镱(III) {三氯化镱},,"<Font html:Color=""#000000"">YbCl</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617702,ytterbium(III) iodide,碘化镱(III) {三碘化镱},,"<Font html:Color=""#000000"">YbI</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617703,ytterbium(III) sulfate,硫酸镱(III),,"<Font html:Color=""#000000"">Yb</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
