ID,英文名稱,中文名稱,圖片,更新日期
21293558,brake shoe,煞车块,,
21293559,brake specific fuel consumption (BSFC),单位制动马力耗油量,,
21293560,brake stopper,煞车停止器,,
21293561,brake test,制动马力试验,,
21293562,brake thermal efficiency,制动热效率,,
21293563,brake torque,制动扭矩,,
21293564,brake treadle,煞车踏板,,
21293565,brake turbine,制动涡轮机,,
21293566,brake valve,制动阀；煞车阀；轫阀,,
21293567,brake-block,煞车块；轫块,,
21293568,braking flap,煞车踏板,,
21293569,braking load,制动负荷,,
21293570,braking mechanism,制动机构,,
21293571,branch box,分电箱；分线盒,,
21293572,branch circuit,分路,,
21293573,branch exchange,交换分机,,
21293574,branch line,支管；延绳钓支线,,
21293575,branch pipe,支管,,
21293576,branch switch,分路开关,,
21293577,brash-ice,碎冰,,
21293578,brashness,[木材]脆性,,
21293579,brass,黄铜；轴衬,,
21293580,brass bearing,黄铜轴承,,
21293581,brass bush,黄铜轴衬；黄铜衬套,,
21293582,brass casting,黄铜铸件,,
21293583,brass liner,[黄]铜[轴]衬,,
21293584,brass sheet,黄铜皮；黄铜板,,
21293585,brass solder,黄铜銲料,,
21293586,brass soldering,[黄]铜銲[接],,
21293587,brass washer,黄铜垫圈,,
21293588,braun tube,阴极[射线]管,,
21293589,Brayton cycle,布雷登循环,,
21293590,brazing,硬銲；钎銲,,
21293591,brazing metal,硬銲合金,,
21293592,brazzera,[亚得利亚]小渔船,,
21293593,breaching,烟道导管,,
21293594,bread and butter model,搭接式水平层胶合,,
21293595,breadth amidships,舯部宽[度],,
21293596,breadth depth ratio,宽深比,,
21293597,breadth draft ratio,宽吃水比,,
21293598,breadth moulded,模宽；型宽,,
21293599,breadth over fenders,护舱材间宽[度],,
21293600,breadth over foils,水翼艇全宽,,
21293601,breadth over planking,木船外廓宽度,,
21293602,breadth overall submerged body,浸体全宽,,
21293603,breadth to depth ratio,[船]宽深比（BOD）,,
21293604,break,艛间断；艛端；断电；断裂；断电器,,
21293605,break bulk general cargo,零散杂货,,
21293606,break bulkhead,艛端舱壁,,
21293607,break deck,段甲板,,
21293608,break joint,交错接合；断隅接合,,
21293609,break of forecastle,艏艛后端,,
21293610,break of poop,艉艛前端,,
21293611,break off,中断；突停,,
21293612,break sheer,锚链纠缠,,
21293613,break surface,[潜艇]浮出水面,,
21293614,break up,破裂；中断；分解；熔化,,
21293615,break water,挡浪板；防波堤,,
21293616,break/bulk barge,零星散装驳船,,
21293617,breakage,堆货余隙；货损率；破损；污[损]舱[客],,
21293618,breakage space,货物积载空隙,,
21293619,breakbulk barge,零星散装驳船,,
21293620,break-bulk cargo carrier,杂货[运输]船,,
21293621,breakdown,故障；停顿；剥裂,,
21293622,breakdown light,操纵失灵灯；故障号灯,,
21293623,breakdown test,破坏试验,,
21293624,breakdown voltage,破坏电压,,
21293625,breaker,淡水桶（救生艇用）；碎浪；遮断器；拆船厂,,
21293626,breakhead,艏破冰板,,
21293627,break-in,适配运转；试运转,,
21293628,breaking current,切断电流,,
21293629,breaking in,适配运转,,
21293630,breaking joint,交错接合,,
21293631,breaking load,断裂负荷,,
21293632,breaking strain,断裂应变；破坏应变,,
21293633,breaking strength,断裂强度,,
21293634,breaking stress,断裂应力,,
21293635,breaking test,破坏试验；断裂试验,,
21293636,breaking wave,碎波；碎浪,,
21293637,breakwall,防波堤；突堤,,
21293638,breakwater,防波堤；挡浪板,,
21293639,bream,清理船底,,
21293640,breaming,烘烧船底（海生物）,,
21293641,breast,横缆；胸缆；艏舷板,,
21293642,breast band,胸带,,
21293643,breast beam,撑梁；船艛端梁,,
21293644,breast bolt,艏舷板螺栓,,
21293645,breast brace,胸压钻,,
21293646,breast buoy,舯系船浮标,,
21293647,breast drill,胸压钻,,
21293648,breast fast,横缆；胸缆,,
21293649,breast hook,艏胸腋材,,
21293650,breast line,横缆；腰缆,,
21293651,breast rail,艛端扶手,,
21293652,breast rope,舷侧系缆,,
21293653,breast shore,边撑柱；船边撑木；坞与船间撑木,,
21293654,breast stay,防摇拉条,,
21293655,breast-anchor,舷锚,,
21293656,breastwork,艏或艉艛甲板之横栏杆；胸墙,,
21293657,breather line,通气管,,
21293658,breather valve,通气阀；呼吸阀,,
21293659,breather vane,通气口导流叶片,,
21293660,breathing apparatus,呼吸器,,
21293661,breathing pipe,通气管；呼吸管,,
21293662,breech buoy,围裙救生圈,,
21293663,breech lock bonnet,锁紧式压盖,,
21293664,breeches buoy,双筒救生圈,,
21293665,breeches pipe,双叉管,,
21293666,breeze,微风；和风,,
21293667,Bretschneider spectrum,布氏波谱,,
21293668,brick bolt,砖用螺栓,,
21293669,brick cork,软木砖,,
21293670,brick lining,砖衬,,
21293671,brick work,砌砖工[作],,
21293672,brickbat,煤砖；煤球,,
21293673,bridge,桥艛；驾驶台；桥形接合器{货柜}；电桥,,
21293674,bridge access tube,船桥通道,,
21293675,bridge after bulkhead,桥艛后端壁,,
21293676,bridge boat,浮桥墩船,,
21293677,bridge cable,固定锚锚链,,
21293678,bridge casing,[潜艇]舰桥围壳,,
21293679,bridge circuit,桥式电路；桥接电路,,
21293680,bridge console,桥艛操纵台,,
21293681,bridge control,桥艛控制；驾驶台控制,,
21293682,bridge deck,桥艛甲板,,
21293683,bridge fitting,桥式联结器{货柜},,
21293684,bridge front bulkhead,桥艛前端壁,,
21293685,bridge gauge,桥形规；轴差规,,
21293686,bridge gauge value,桥规值,,
21293687,bridge house,驾驶室,,
21293688,bridge ladder,桥艛梯,,
21293689,bridge method,桥接法；电桥法,,
21293690,bridge navigational watch alarm system,船桥航行值班警报系统(BNWAS),,
21293691,bridge piece,[艉柱与舵柱间]拱材,,
21293692,bridge rectifier,桥式整流器,,
21293693,bridge rectifier circuit,电桥式整流电路,,
21293694,bridge remote control system,驾驶台遥控系统,,
21293695,bridge spot welding,单面背衬点銲；衬板搭接点銲,,
21293696,bridge to bridge communication,船桥间通信,,
21293697,bridge transporter,桥式起重机；桥式装卸机,,
21293698,bridge type relay,桥式继电器,,
21293699,bridge wing,驾驶室翼台,,
21293700,bridge wire,电桥测量导线,,
21293701,bridge-balance,电桥平衡,,
21293702,bridge-deck superstructure,船桥艛甲板上层建筑,,
21293703,bridge-erection,桥艛上层建筑,,
21293704,bridge-wing,驾驶室翼台,,
21293705,bridle,叉索；系船缰索,,
21293706,bridle beam,舱口梁,,
21293707,bridle chain,叉链；杆端拉链,,
21293708,bridle line,叉索；系船缰索,,
21293709,bridle rope,叉索；杆端拉索,,
21293710,bridle type four arm moorings,马辔头式四臂系船设施,,
21293711,brig,双桅帆船,,
21293712,brigantine,双桅帆船,,
21293713,brightwork,五金器具；打光,,
21293714,brim,边；缘；[桅楼]板边,,
21293715,brine,盐水；卤水,,
21293716,brine agitator,盐水搅拌器,,
21293717,brine circulation system,卤水循环系统,,
21293718,brine cooler,卤水冷却器,,
21293719,brine freezing,卤水冷冻,,
21293720,brine mixer,卤水调和器,,
21293721,brine pipe,卤水管,,
21293722,brine pump,卤水泵；盐水泵,,
21293723,brine rate,排卤水率；排盐率,,
21293724,brine system,卤水冷却系统,,
21293725,brine tank,卤水柜,,
21293726,brine valve,盐水阀,,
21293727,brine-cock,[锅炉]上部吹泄旋塞；[蒸发装置]盐水旋塞,,
21293728,Brinell hardness number,勃氏硬度数,,
21293729,Brinell magnifier,勃氏硬度测量放大镜,,
21293730,Brinell test,勃氏硬度试验,,
21293731,Brinell testing machine,勃氏硬度试验机,,
21293732,Bristol Bay gill net boat,[英国布理司托湾]阿拉斯加捕鲑刺网帆船,,
21293733,Britannia metal,锡锑铜合金,,
21293734,British horsepower,英制马力,,
21293735,British Institute of Welding,英国銲接学会（BIW）,,
21293736,British Institute of Welding (BIW),英国銲接学会,,
21293738,British Joint Communications Electronics Board (BJCEB),英国联合通信电子学委员会,,
21293739,British Marine Equipment Council,英国船用设备协会（BMEC）,,
21293740,British thermal unit (BTU),英热单位,,
21293741,brittle fracture,脆裂；脆性破裂,,
21293742,brittle material,脆性材料,,
21293743,brittle strength,脆裂强度,,
21293744,brittleness,脆性,,
21293745,broach,[水翼船]失升力划水；[潜艇]出水；横甩；拉削,,
21293746,broaching,突转；横转；横甩；拉削,,
21293747,broad band,宽频[带]；宽波段,,
21293748,broad beam,横斜方,,
21293749,broad bow,钝角艏；肥型艏,,
21293750,broad in the beam,船宽水下膨出,,
21293751,broad on the beam,正横[方向],,
21293752,broad on the bow,斜艏向（相对方位；；°或；；°）,,
21293753,broad on the port beam,艏左舷正横（相对方位；；0°）,,
21293754,broad on the port bow,左斜艏向（相对方位；；°）,,
21293755,broad on the port quarter,左斜艉向（相对方位；；；°）,,
21293756,broad on the quarter,斜艉向（相对方位；；°或；；；°）,,
21293757,broad on the starboard beam,艏右舷正横（相对方位；0°）,,
21293758,broad on the starboard bow,右斜艏向（相对方位；；°）,,
21293759,broad on the starboard quarter,右斜艉向（相对方位；；°）,,
21293760,broad reach,逆风掉戗；回戗；后舷侧风驶帆,,
21293761,broad strake,副龙骨翼板列（木船）,,
21293762,broad-bottomed ship,平底船,,
21293763,broad-horn,宽体小船,,
21293764,broadness,宽度；钝度,,
21293765,broad-reach,逆风掉戗；回戗；后舷风驶帆,,
21293766,broadside,舷侧,,
21293767,broadside launching,横向下水；横向发射,,
21293768,broadside torpedo tube,舷侧鱼雷发射管,,
21293769,broadsiding,侧移,,
21293770,broadstep,楼梯休息平台,,
21293771,brochure,小册子,,
21293772,brogan,采蚵船,,
21293773,broken circuit,断路,,
21293774,broken sea,碎浪,,
21293775,broken space,堆货余隙,,
21293776,broken stowage,货载空隙,,
21293777,broken-backed,[船体]严重折弯；断背船,,
21293778,broken-decker,不连续甲板船,,
21293779,broken-down,[机器]故障,,
21293780,broken-up vessel,拆解船,,
21293781,brontometer,雷雨计,,
21293782,bronze,青铜,,
21293783,bronze bearing,青铜轴承,,
21293784,bronze bushing,青铜衬套,,
21293785,bronze casting,青铜铸件,,
21293786,broom box,清洁工具箱,,
21293787,brow,窗楣；跳板,,
21293788,brow plate,斜搭板,,
21293789,brown coal,褐煤,,
21293790,Brucker survival capsule,布鲁克型求生舱,,
21293791,bruisewater,圆艏慢速船,,
21293792,brukutan,[印尼]双头尖型载货帆船,,
21293793,brush,刷子；电刷,,
21293794,brush boat,刷污工作艇,,
21293795,brush holder,刷座,,
21293796,brush painting,毛刷涂装,,
21293797,brushboat,坞底清理艇,,
21293798,brushless AC generator,无刷交流发电机,,
21293799,Brussel’s carpet,织花地毯,,
21293800,bryozoa,[附著船底]苔藓虫,,
21293801,B-spline curve,贝氏木条曲线,,
21293802,B-spline surface,贝氏木条曲面,,
21293803,bubble back cavitation,叶背泡状空化,,
21293804,bubble cavitation,泡状空化；游泡空化,,
21293805,bubble screen,气泡幕,,
21293806,bubble wall,气泡壁,,
21293807,bubble-collapse buffeting,空泡崩溃颤振,,
21293808,bubbler system,起泡破冰系统,,
21293809,bubble-sweepdown,空泡冲击；空泡猛袭,,
21293810,bubble-sweepdown of sonar,[船舶摇荡时]声纳空泡分离冲击[现象],,
21293811,bubbling point,起泡点,,
21293812,bucket,桶；斗,,
21293813,bucket capacity,戽斗容量,,
21293814,bucket conveyor,戽斗输送带,,
21293815,bucket cover,斗盖,,
21293816,bucket curve,斗状[空化]临界曲线,,
21293817,bucket diagram,斗状空化临界图,,
21293818,bucket dredger,戽斗挖泥船,,
21293819,bucket lip,戽斗唇口；唇斗前缘,,
21293820,bucket pump,斗泵,,
21293821,bucket trap,浮斗祛水器,,
21293822,bucket valve,箕式除水阀,,
21293823,bucket wheel,箕斗轮,,
21293824,bucket-wheel blower,箕轮[式]鼓风机,,
21293825,buckle,挫曲；皱折,,
21293826,buckle wave,挫曲波,,
21293827,buckler,锚链孔盖,,
21293828,buckling,挫曲；皱折,,
21293829,buckling damage,挫曲损伤,,
21293830,buckling length,挫曲长度,,
21293831,buckling load,挫曲负荷,,
21293832,buckling strain,挫曲应变,,
21293833,buckling strength,挫曲强度,,
21293834,buckling stress,挫曲应力,,
21293835,buckram,硬麻布,,
21293836,buff grinder,擦光机,,
21293837,buffalo,艏舷墙；艏艛甲板前舷墙,,
21293838,buffer,缓冲器；挡板,,
21293839,buffer beam,缓冲梁,,
21293840,buffer block,缓冲块,,
21293841,buffer layer,缓冲层；过渡层,,
21293842,buffer plate,缓冲板,,
21293843,buffer spring,缓冲弹簧,,
21293844,buffer stay,缓冲杆,,
21293845,buffer stem,缓冲杆,,
21293846,buffer stop,止冲器,,
21293847,buffer strut,缓冲撑,,
21293848,buffet,碗橱；餐具橱,,
21293849,buffeting,升力衰减（水翼艇）；冲击颤振,,
21293850,buffing,擦光,,
21293851,buffing machine,擦光机,,
21293852,buffing wheel,抛光砂轮,,
21293853,bugeye,[美国东岸]平底渔帆船,,
21293854,buggy canopy,可折小艇天遮,,
21293855,bugtrap,小砲艇,,
21293856,bugula,[船底]青苔,,
21293857,builder,制造者；承造厂,,
21293858,builder trial,船厂[初步]试伡,,
21293859,builder’s certificate,船厂证书；出厂证明,,
21293860,builder’s preliminary trial,船厂初步试伡,,
21293861,builder’s trial,厂试,,
21293862,building,建造；建筑物；建造业,,
21293863,building basin,造船渠,,
21293864,building berth,造船台,,
21293865,building block,龙骨墩；船台墩；船段,,
21293866,building dock,造船坞,,
21293867,building dock launching,船台下水,,
21293868,building process,建造程序,,
21293869,building slip,造船台,,
21293870,building ways,船台,,
21293871,building yard,[造]船厂；建造工场,,
21293872,build-up,建立；拼装；组合,,
21293873,build-up blade,组合式桨叶,,
21293874,buildup welding,堆銲接,,
21293875,built block,组成滑车,,
21293876,built mast,组合桅,,
21293877,built up propeller,组合螺桨,,
21293878,built-in,内建式；固有式,,
21293879,built-in end,固定端,,
21293880,built-in mounting,固有支座；内建支座,,
21293881,built-in stress,自附应力；内建应力,,
21293882,built-up,组合,,
21293883,built-up beam,组合梁,,
21293884,built-up block,组合船段,,
21293885,built-up boat,组合式艇,,
21293886,built-up crank,组合曲柄,,
21293887,built-up crank shaft,组合曲[柄]轴,,
21293888,built-up crankshaft web,组合式曲轴臂,,
21293889,built-up frame,组合肋骨,,
21293890,built-up girder,组合纵梁,,
21293891,built-up model,组合船模,,
21293892,built-up piston,组合活塞,,
21293893,built-up section,组合型材；组合钢材,,
21293894,built-up sequence,组合顺序（銲接）,,
21293895,built-up stern frame,组合艉材；组合艉肋材,,
21293896,built-up welded bitt,銲接[组合]系缆柱,,
21293897,built-up welding,熔銲；堆銲,,
21293898,bulb,灯泡；圆头；球状体；球缘,,
21293899,bulb angle,球缘角材,,
21293900,bulb angle section,球缘型材,,
21293901,bulb bold bow,[大进流角之]肥型艏,,
21293902,bulb bow,球[形]艏,,
21293903,bulb cavitation,球艏空化,,
21293904,bulb plate,球缘板材,,
21293905,bulb rudder,球形舵,,
21293906,bulb stern,球形艉,,
21293907,bulb tee,球缘T型材,,
21293908,bulb-keel yacht,球龙骨游艇,,
21293909,bulbous bossing,球形轴毂,,
21293910,bulbous bow,球[形]艏,,
21293911,bulbous bow warning,球艏警示,,
21293912,bulbous stem,球形艏材,,
21293913,bulbous stern,球形艉,,
21293914,bulge,舯膨出部,,
21293915,bulge test,膨出试验,,
21293916,bulged blading,[导边]加厚叶系,,
21293917,bulged-out,胀大；凸出,,
21293918,bulging,船体[水线附近]膨出部,,
21293919,bulging shell,膨出壳板,,
21293920,bulk and general cargo carrier,散杂货船,,
21293921,bulk capacity,散装容积,,
21293922,bulk cargo,散装货,,
21293923,bulk cargo carrier,散装货运载船,,
21293924,bulk cargo grab,散装货抓斗,,
21293925,bulk cargo ship,散装货船,,
21293926,bulk carrier,散装货运载船,,
21293927,bulk cement lighter,散装水泥驳船,,
21293928,bulk chemical code,散装化学品章程,,
21293929,bulk freighter,散装货运载船,,
21293930,bulk grain,散装谷物,,
21293931,bulk handling,散装货装卸,,
21293932,bulk modulus,体积弹性模数,,
21293933,bulk mud tank,储泥舱柜（钻油台）,,
21293934,bulk structure,整体结构,,
21293935,bulk viscosity,体积黏度,,
21293936,bulk/oil carrier,散装/油货运载船,,
21293937,bulker,散装货运载船；吨位丈量员,,
21293938,bulkhead (BHD),舱壁,,
21293939,bulkhead casting,舱壁接头铸件,,
21293940,bulkhead cladding,舱壁覆板,,
21293941,bulkhead coaming,船艛端壁缘围,,
21293942,bulkhead deck,舱壁甲板,,
21293943,bulkhead door,舱壁门,,
21293944,bulkhead flange,舱壁凸缘,,
21293945,bulkhead flapper valve,舱壁舌阀；舱壁瓣阀,,
21293946,bulkhead floor plate,舱壁底肋板,,
21293947,bulkhead isolation valve,舱壁隔离阀,,
21293948,bulkhead lamp,舱壁灯,,
21293949,bulkhead liner,舱壁填板；舱壁垫板,,
21293950,bulkhead lining,舱壁衬板,,
21293951,bulkhead piece,舱壁贯穿件,,
21293952,bulkhead plan,舱壁图,,
21293953,bulkhead plating,舱壁板,,
21293954,bulkhead recess,舱壁凹入部,,
21293955,bulkhead sluice,舱壁闸阀,,
21293956,bulkhead sluice door,舱壁闸门,,
21293957,bulkhead stiffener,舱壁防挠材；舱壁加强材,,
21293958,bulkhead stiffener bracket,舱壁防挠材腋板,,
21293959,bulkhead stop valve,舱壁停止阀,,
21293960,bulkhead stuffing box,舱壁填料函,,
21293961,bulkhead valve,舱壁阀,,
21293962,bulkhead ventilation gate valve,舱壁通风闸阀,,
21293963,bulkhead web,舱壁垂向大加强肋,,
21293964,bulking,体胀[现象]（水泥船）,,
21293965,bull earing,天遮耳索,,
21293966,bull gear,[涡轮机主轴前端]低速齿轮,,
21293967,bull head rivet,埋头铆钉,,
21293968,bull line,拉货绳；舱面拉货短索,,
21293969,bull rope,牛眼环索,,
21293970,bull trawl,双拖网；手操网,,
21293971,bull trawler,双拖网渔船；手操网渔船,,
21293972,bull wheel,大齿轮；大轮,,
21293973,bull’s eye lamp,牛眼灯,,
21293974,bull’s eye riveting,牛眼铆接,,
21293975,bull’s-eye,小圆窗玻璃；无槽轮木滑车；牛眼圈；缆索嵌环,,
21293976,bull’s-eye lamp,牛眼灯,,
21293977,bull’s-eye ring,牛眼环,,
21293978,bullboat,[美国]牛皮船,,
21293979,bulldoser,液压型材弯曲机,,
21293980,bulldozer,液压型材弯曲机,,
21293981,bullet block,[卵形]单轮木滑车,,
21293982,bullhead rivet,埋头铆钉,,
21293983,bullnose,艏导缆孔；艏导索器,,
21293984,bullnose chock,艏导索器,,
21293985,bull-nosed bow,球[形]艏,,
21293986,bullock block,桅肩滑车,,
21293987,bulwark,舷墙,,
21293988,bulwark brace,舷墙撑材,,
21293989,bulwark chock,舷墙导索孔,,
21293990,bulwark freeing port,舷墙排水口,,
21293991,bulwark gripper,舷墙系索器,,
21293992,bulwark handrail,舷墙扶手,,
21293993,bulwark ladder,舷墙梯,,
21293994,bulwark line,舷墙线,,
21293995,bulwark molding,舷墙缘材,,
21293996,bulwark netting,舷墙网,,
21293997,bulwark plating,舱墙板,,
21293998,bulwark stanchion,舷墙支柱,,
21293999,bulwark stay,舷墙支柱,,
21294000,bulwark strake,舷墙板列,,
21294001,bum,[波斯湾]双桅采珠船,,
21294002,bum boat,[港区]小贩划艇,,
21294003,bumkin,[帆船挂帆耳用]艏伸杆；滑车挂杆,,
21294004,bumkin brace,艏滑车挂杆牵条,,
21294005,bump,现场校正钢板 { fair in place},,
21294006,bump slamming,[艏]波击,,
21294007,bumped head,盘形端板（锅炉）,,
21294008,bumper,锻工；铁工；碰垫；护舷材,,
21294009,bumping,锻作,,
21294010,bumpkin,滑车挂杆,,
21294011,bunder boat,[孟买港]敞帆艇,,
21294012,bung,甲板螺栓顶塞；甲板木塞；木船底塞,,
21294013,bungee,[航空母舰]飞机固定索,,
21294014,bunk,床,,
21294015,bunk board,床板,,
21294016,bunk bottom,床底柜,,
21294017,bunk-board,床板,,
21294018,bunker,燃料舱；煤舱,,
21294019,bunker bulkhead,燃料舱壁,,
21294020,bunker C,C重油,,
21294021,bunker capacity,燃料舱容量,,
21294022,bunker coal,燃[料]煤,,
21294023,bunker fuel oil,釜底燃料油；锅炉油,,
21294024,bunker oil,重油；燃料油,,
21294025,bunker stay,燃料舱舱壁[与船侧]水平拉条,,
21294026,bunkering barge,燃料驳船,,
21294027,bunkering station,燃料储运站,,
21294028,bunkers,重油；船舶燃油,,
21294029,bunt,帆腹；围网底兜,,
21294030,bunt line,帆脚索,,
21294031,bunt lizard,双联带环短索,,
21294032,bunt whip,卷帆索,,
21294033,bunting,船旗；旗纱；旗布,,
21294034,buoy,浮标；浮筒；救生圈,,
21294035,buoy anchor,浮标锚,,
21294036,buoy boat,浮筒敷设艇；浮标敷设艇,,
21294037,buoy float,浮标浮体,,
21294038,buoy hook,浮筒系钩,,
21294039,buoy mooring,浮筒系泊,,
21294040,buoy rope,浮筒系索,,
21294041,buoy tender,浮标勤务船,,
21294042,buoyancy,浮力,,
21294043,buoyancy apparatus,救生浮具,,
21294044,buoyancy augmentation,浮力增加,,
21294045,buoyancy block,[救生艇用]浮块,,
21294046,buoyancy chamber,浮力室,,
21294047,buoyancy control tank,速潜水舱；浮力控制舱,,
21294048,buoyancy curve,浮力曲线,,
21294049,buoyancy material,浮力材,,
21294050,buoyancy tank,浮力柜{潜艇},,
21294051,buoyancy test,浮力试验（救生具）,,
21294052,buoyancy vent,浮力舱排气阀,,
21294053,buoyant antenna mine,触线浮雷,,
21294054,buoyant apparatus,浮具,,
21294055,buoyant box,浮箱,,
21294056,buoyant force,浮力,,
21294057,buoyant life line,救生浮索,,
21294058,buoyant member,浮力构件,,
21294059,buoyant paddle,浮桨,,
21294060,buoyant rescue quoir,营救浮环,,
21294061,buoyant smoke signal,浮[式发]烟信号,,
21294062,buoyant tower,浮塔,,
21294063,buoyant umbilical,漂浮供应连系管；漂浮脐索,,
21294064,burden,载货量,,
21294065,Bureau Veritas (BV),法国验船协会,,
21294066,burgee,燕尾旗,,
21294067,burnability,可燃性,,
21294068,burned out condition,耗尽状态；抵港状态,,
21294069,burner,燃烧器,,
21294070,burner diaphragm,燃烧器膜片,,
21294071,burner master valve,燃烧器主阀,,
21294072,burner noise,燃烧器噪音,,
21294073,burner register,[锅炉]燃烧器闸板,,
21294074,burner tip,燃烧器嘴,,
21294075,burning,燃烧；烧毁,,
21294076,burn-off,銲穿；烧穿,,
21294077,burn-on,銲上,,
21294078,burn-out,烧毁；耗尽,,
21294079,burn-out heat flux,烧毁热负荷；临界热负荷,,
21294080,burn-through,銲穿；烧穿,,
21294081,burn-up,燃耗,,
21294082,burn-up level,燃耗深度,,
21294083,burr,毛口,,
21294084,burr-drill,钻锥；圆头锉,,
21294085,burring machine,光口机；去毛头机,,
21294086,burst wave,爆炸冲击波,,
21294087,bursting,爆破；迸裂；爆炸,,
21294088,bursting pressure,迸裂压力,,
21294089,burthen,载重量,,
21294090,burton,滑车组,,
21294091,burton boom,双吊杆作业吊杆,,
21294092,burtoning,双吊杆联合作业,,
21294093,burtoning system,双吊杆[联合]作业系统,,
21294094,bury,桅杆根部室,,
21294095,bus,汇流排,,
21294096,bus bar,汇流排,,
21294097,bus duct,汇流排护道,,
21294098,bus wire,汇流排线路,,
21294099,bush,轴衬；衬套,,
21294100,bush burning-out,轴衬烧熔,,
21294101,bush mosaic cracking,轴衬龟裂,,
21294102,bush scrape,轴衬擦伤,,
21294103,bush stopper,轴衬止[具],,
21294104,bushing,衬套,,
21294105,business reengineering,企业再造工程,,
21294106,business-process reengineering (BPR),企业─制程再造工程,,
21294107,buso,[西班牙]小舢舨,,
21294108,buss,[北海]双桅渔船,,
21294109,butchery,肉库,,
21294110,butt,对接；对头；横缘,,
21294111,butt block,[木船外板]对接衬垫,,
21294112,butt caulking,对接捻缝,,
21294113,butt chisel,平头凿,,
21294114,butt joint,对接接头；对接,,
21294115,butt resistance welding,对头电阻銲接；对接电阻銲；对缝电阻銲,,
21294116,butt riveting,对[接]铆[接],,
21294117,butt seam welding,对[接]缝銲接,,
21294118,butt strap,搭板,,
21294119,butt strap joint,搭板对接,,
21294120,butt welding,对接銲；平对銲,,
21294121,butted lay-up ,对接积层,,
21294122,butterfly boat,明轮船,,
21294123,butterfly bolt,蝶形螺栓,,
21294124,butterfly clack,蝶形瓣,,
21294125,butterfly nut,蝶形螺帽；元宝螺帽,,
21294126,butterfly valve,蝶形阀,,
21294127,buttering,预堆边銲；涂层銲,,
21294128,Butterworth cleaner,巴特沃斯洗[油]舱机,,
21294129,Butterworth heater,巴特沃斯洗舱水加热器,,
21294130,Butterworth hole,巴特沃斯洗舱孔,,
21294131,Butterworth machine,巴特沃斯洗[油]舱机,,
21294132,Butterworth pump,巴特沃斯洗舱泵,,
21294133,butting,对接,,
21294134,buttock,艉部；船艉,,
21294135,buttock line,纵剖面线,,
21294136,button,按钮；控钮；桨叉扣,,
21294137,button head rivet,圆头铆钉,,
21294138,button switch,按纽开关,,
21294139,buttress,支座；撑柱,,
21294140,butt-seam welding machine,对缝銲接机,,
21294141,buy boat,鱼货收购船,,
21294142,buzzer,蜂鸣器,,
21294143,buzzo,[义大利]划桨帆船,,
21294144,by pass pipe,旁通管,,
21294145,by the head,艏俯,,
21294146,by the stern,艉坐,,
21294147,by the wind,顶风航行；逆风,,
21294148,bypass,旁通；旁路,,
21294149,bypass governing,旁通调节,,
21294150,bypass pipe,旁通管,,
21294151,bypass valve,旁通阀,,
21294152,by-pass valve,旁通阀,,
21294153,bypath cock,旁通旋塞,,
21294154,bypath factor,旁通因数,,
21294155,bypath pipe,旁通管,,
21294156,bypath valve,旁通阀,,
21294157,C  class division,丙级[防火]隔舱；C级[防火]隔舱,,
21294158,C  strake,C板列,,
21294159,cab,桥翼；小船驾驶室,,
21294160,cabin,房舱；舱室,,
21294161,cabin boat,有舱室小艇,,
21294162,cabin bulkhead,房舱壁,,
21294163,cabin class,客舱等级,,
21294164,cabin compass,室内罗经,,
21294165,cabin de luxe,特等房舱,,
21294166,cabin en suite,套房舱,,
21294167,cabin fan,舱室[通]风机,,
21294168,cabin fittings,舱室装具,,
21294169,cabin ladder,舱间梯,,
21294170,cabin passenger,房舱乘客,,
21294171,cabin plan,房舱布置图,,
21294172,cabin saloon,头等舱,,
21294173,cabin store,房舱用具间,,
21294174,cabin trunk,舱顶箱道,,
21294175,cabin ventilator,舱室通风机；舱室通风管系,,
21294176,cabin wall,舱室壁,,
21294177,cabin wall ventilator,舱壁通风机,,
21294178,cabinet,密室；箱；柜,,
21294179,cable,锚缆；电缆；索；粗缆；链{长度单位=0.1浬},,
21294180,cable band,缆箍,,
21294181,cable box,电缆箱,,
21294182,cable bracket,电缆架,,
21294183,cable brake,[锚]链煞,,
21294184,cable certificate,锚链[合格]证书,,
21294185,cable chain,锚链,,
21294186,cable channel,电缆槽；电缆管道,,
21294187,cable chock,导索器,,
21294188,cable clamp,电缆夹；线夹,,
21294189,cable coaming,穿线环围；线孔环围,,
21294190,cable compressor,制索器,,
21294191,cable drum,缆筒；电缆卷轴,,
21294192,cable duct,电缆槽；电缆沟,,
21294193,cable gallery,电缆通道,,
21294194,cable grip,电缆握套；电缆紧线器,,
21294195,cable gripper,电缆握套；电缆紧线器,,
21294196,cable hanger,电缆挂钩；电缆吊架,,
21294197,cable hauling gear,绞缆装置,,
21294198,cable holder,索夹,,
21294199,cable joint box,接线盒,,
21294200,cable layer,布缆船,,
21294201,cable laying machinery,布缆机；电缆敷设装置,,
21294202,cable lifter,起锚机,,
21294203,cable line buoyancy,缆索浮力,,
21294204,cable link,锚链环,,
21294205,cable molding,艉缘饰,,
21294206,cable picking and lay machine,电缆布收机（海底电缆）,,
21294207,cable picking and laying machine,电缆布收机（海底电缆）,,
21294208,cable plate,缆索导板,,
21294209,cable position sensor,绳索位置感测器,,
21294210,cable rack,电缆架,,
21294211,cable reel,电缆卷盘,,
