ID,英文名稱,中文名稱,圖片,更新日期
20890259,air defense missile,防空飞弹,,2023-01-17
20890260,air defense suppression missile{=ADSM},防空压制飞弹,,2023-01-17
20890261,air defense system,防空系统,,2023-01-17
20890262,air defense warning{=ADW},防空警报；防空预警,,2023-01-17
20890263,air deflector,空气导流器,,2023-01-17
20890264,air delay valve,给气滞后阀,,2023-01-17
20890265,air density,空气密度,,2023-01-17
20890266,air density correction,空气密度修正,,2023-01-17
20890267,air despatcher,空投员,,2023-01-17
20890268,air diffuser,空气扩散器,,2023-01-17
20890269,air direction finder,空中定向器,,2023-01-17
20890270,air discharge,空中放电,,2023-01-17
20890271,air discharge method,空中放电法；空气放电法,,2023-01-17
20890272,air discharge port,排气口,,2023-01-17
20890273,air discipline,空中纪律,,2023-01-17
20890274,air displacement,排气量,,2023-01-17
20890275,air display,空中表演,,2023-01-17
20890276,air distribution manifold,空气分配歧管,,2023-01-17
20890277,air distributor,空气分配器,,2023-01-17
20890278,air division,航空部门,,2023-01-17
20890279,air dono,空气包,,2023-01-17
20890280,air door,空气门,,2023-01-17
20890281,air door blade,风门叶片,,2023-01-17
20890282,air doors,风门；气门,,2023-01-17
20890283,air draft,抽风；水线上船高,,2023-01-17
20890284,air drag,空气阻力,,2023-01-17
20890285,air drainage,下降冷气流,,2023-01-17
20890286,air draught,吸风,,2023-01-17
20890287,air dried coal,风干煤,,2023-01-17
20890288,air drier,空气干燥器,,2023-01-17
20890289,air drift,鼓风机风道,,2023-01-17
20890290,air drill,气钻,,2023-01-17
20890291,air drive,空气驱动,,2023-01-17
20890292,air driven horizon,气动地平仪,,2023-01-17
20890293,air driven machine,气动机器,,2023-01-17
20890294,air drome,飞机场,,2023-01-17
20890295,air drop,空投,,2023-01-17
20890296,air drum,气筒,,2023-01-17
20890297,air drum separator,风鼓分离器,,2023-01-17
20890298,air dryer,空气干燥器；风干器,,2023-01-17
20890299,air drying,空气干燥,,2023-01-17
20890300,air drying plant,空气干燥机,,2023-01-17
20890301,air duct,通风管；导气管,,2023-01-17
20890302,air dump car,气力倾卸车,,2023-01-17
20890303,air ejector,气力冲射器；空气抽射器,,2023-01-17
20890304,air elutriator,风力分析机,,2023-01-17
20890305,air embolism,气泡栓塞；气栓症,,2023-01-17
20890306,air engine,空气动力机；空气引擎,,2023-01-17
20890307,air entrained concrete,输气混凝土；伴沫混凝土,,2023-01-17
20890308,air entraining agent,输气剂,,2023-01-17
20890309,air entrainment agent,蓄气剂(水泥船),,2023-01-17
20890310,air escape,排气装置；逸气,,2023-01-17
20890311,air escape valve,逸气阀；泄气阀,,2023-01-17
20890312,air evacuation,从飞机上撤离,,2023-01-17
20890313,air evacuation valve,排气阀,,2023-01-17
20890314,air exchange,空气交换,,2023-01-17
20890315,air exhauster,排气器,,2023-01-17
20890316,air exit,空气出口,,2023-01-17
20890317,air expander,空气膨胀机,,2023-01-17
20890318,air expansion,空气膨胀,,2023-01-17
20890319,air extracter,抽气器,,2023-01-17
20890320,air extracting pump,抽气泵,,2023-01-17
20890321,air extractor,抽气器,,2023-01-17
20890322,air fan,风扇,,2023-01-17
20890323,air fancet,气嘴,,2023-01-17
20890324,air filled cavity,空气泡,,2023-01-17
20890325,air film,空气膜,,2023-01-17
20890326,air film cooling,空气膜冷却,,2023-01-17
20890327,air film slide table,气垫滑台,,2023-01-17
20890328,air filter,空气过滤器；空气滤清器,,2023-01-17
20890329,air filter assembly,空气滤清器装配,,2023-01-17
20890330,air filter clog warning sensor,空气滤清器堵塞感测器,,2023-01-17
20890331,air filter storage system,空气滤清器储存系统,,2023-01-17
20890332,air filter system,空气滤清系统,,2023-01-17
20890333,air filter unit,空气过滤单元,,2023-01-17
20890334,air filtrate device,空气滤清装置,,2023-01-17
20890335,air filtration,空气过滤,,2023-01-17
20890336,air flask,贮气瓶,,2023-01-17
20890337,air flight,气空飞行,,2023-01-17
20890338,air flow,气流；风量,,2023-01-17
20890339,air flow energy transmission,气流能量传输,,2023-01-17
20890340,air flow field,空气流场,,2023-01-17
20890341,air flow meter,风量计,,2023-01-17
20890342,air flow obstruction,气流阻塞,,2023-01-17
20890343,air flue,气道,,2023-01-17
20890344,air foam,空气泡沫,,2023-01-17
20890345,air foam nozzle,空气泡沫喷嘴,,2023-01-17
20890346,air foam system,泡沫消防系统,,2023-01-17
20890347,air foil,气翼；机翼,,2023-01-17
20890348,Air Force Base{=AFB},空军基地,,2023-01-17
20890349,Air Force Cadet Screening Test{=AFCST},空军飞行生甄选测试,,2023-01-17
20890350,Air Force Officer Qualification Test{=AFOQT},空军军官资格考试,,2023-01-17
20890351,air frame,机体（除飞机引擎之总称）,,2023-01-17
20890352,air freezing,气冻；气冻法,,2023-01-17
20890353,air freight,空运,,2023-01-17
20890354,air freight forwarder,航空货运承揽业,,2023-01-17
20890355,air freighter,货机,,2023-01-17
20890356,air freighting,空中货运,,2023-01-17
20890357,air friction,空气摩擦,,2023-01-17
20890358,air fuel,空气燃料电池,,2023-01-17
20890359,air fuel ratio,空燃比,,2023-01-17
20890360,air fuel ratio control device,空燃比控制装置,,2023-01-17
20890361,air fuel ratio control of gasoline engine,汽油引擎空燃比控制,,2023-01-17
20890362,air fuel ratio feedback control system,空燃比回馈控制系统,,2023-01-17
20890363,air funnel,通风筒；气道,,2023-01-17
20890364,air furnace,反射炉,,2023-01-17
20890365,air gage,气压计；空气量计,,2023-01-17
20890366,air gap,空气隙,,2023-01-17
20890367,air gas,风煤气,,2023-01-17
20890368,air gate,气门,,2023-01-17
20890369,air gauge,气压计；空气量计,,2023-01-17
20890370,air glow,夜光,,2023-01-17
20890371,air governor,空气调速器,,2023-01-17
20890372,air grate,通风栅,,2023-01-17
20890373,air grinder,气动磨轮,,2023-01-17
20890374,air gun,气枪,,2023-01-17
20890375,air gun pellet,气枪弹,,2023-01-17
20890376,air gyroscope,气动陀螺,,2023-01-17
20890377,air hammer,气枪槌,,2023-01-17
20890378,air handling unit{=AHU},空调箱,,2023-01-17
20890379,air hardening,气冷硬化,,2023-01-17
20890380,air hardening cement,气硬水泥,,2023-01-17
20890381,air hardening steel,风硬钢,,2023-01-17
20890382,air hatch,空气舱口,,2023-01-17
20890383,air heading,通风坑（矿）,,2023-01-17
20890384,air heat exchanger,空气热交换器,,2023-01-17
20890385,air heater,空气加热器,,2023-01-17
20890386,air heating furnace,热风炉,,2023-01-17
20890387,air heating installation,气暖装置,,2023-01-17
20890388,air hoist,气力吊重机,,2023-01-17
20890389,air hole,气孔,,2023-01-17
20890390,air hole grate,通风栅,,2023-01-17
20890391,air horn,气笛,,2023-01-17
20890392,air horsepower,空气马力,,2023-01-17
20890393,air hose,空气软管,,2023-01-17
20890394,air hostess,女空服员,,2023-01-17
20890395,air humidifier,空气加湿器,,2023-01-17
20890396,air humidity,空气湿度,,2023-01-17
20890397,air humidity detector,空气湿度侦测器,,2023-01-17
20890398,air hydraulic braking system,气液制动系统；气液煞车系统,,2023-01-17
20890399,air hydraulic type,气液式,,2023-01-17
20890400,air impingement starter,空气启动器,,2023-01-17
20890401,air in circuit,进气回路,,2023-01-17
20890402,air induction hull valve,舷外进气阀,,2023-01-17
20890403,air induction inboard valve,舷内进气阀,,2023-01-17
20890404,air induction valve,空气导进阀,,2023-01-17
20890405,air infiltration,空气渗透,,2023-01-17
20890406,air inflation,充气,,2023-01-17
20890407,air inflow,进气量,,2023-01-17
20890408,air injection,空气喷射,,2023-01-17
20890409,air injection diesel engine,空气喷射柴油机,,2023-01-17
20890410,air injection engine,空气喷射引擎,,2023-01-17
20890411,air injection pressure,空气喷射压力,,2023-01-17
20890412,air injection relief valve,空气喷射排气阀,,2023-01-17
20890413,air injection system,空气喷射系统,,2023-01-17
20890414,air injection tube,空气喷射管,,2023-01-17
20890415,air injection type,空气喷射式,,2023-01-17
20890416,air injection valve,空气喷射阀,,2023-01-17
20890417,air injector,空气喷射器,,2023-01-17
20890418,air inlet,进气口,,2023-01-17
20890419,air inlet casing,进气壳体,,2023-01-17
20890420,air inlet door,空气进气口门,,2023-01-17
20890421,air inlet drain,进气管漏放口（瓣）,,2023-01-17
20890422,air inlet duct,进气导管,,2023-01-17
20890423,air inlet heater,进气加温器,,2023-01-17
20890424,air inlet lip,进气口唇,,2023-01-17
20890425,air inlet port,进气口,,2023-01-17
20890426,air inlet scoop,进气口,,2023-01-17
20890427,air inlet screen,进气滤网,,2023-01-17
20890428,air inlet silencer,进气口消音器,,2023-01-17
20890429,air inlet unit,进气装置,,2023-01-17
20890430,air inlet valve,进气阀,,2023-01-17
20890431,air insulation,空气绝缘,,2023-01-17
20890432,air intake,进气口；进气；进气量,,2023-01-17
20890433,air intake casing,进气壳体,,2023-01-17
20890434,air intake duct,进气导管,,2023-01-17
20890435,Air intake port,进气孔,,2023-01-17
20890436,air intake silencer,进气消音器,,2023-01-17
20890437,air intake supply,空气进气口,,2023-01-17
20890438,air intake system,进气系统,,2023-01-17
20890439,air intake tube,进气管,,2023-01-17
20890440,air inter cooler,空气中段冷却器,,2023-01-17
20890441,air intercept,空中拦截,,2023-01-17
20890442,air intercept aircraft,空中拦截飞机,,2023-01-17
20890443,air intercept missile{=AIM},空中拦截飞弹,,2023-01-17
20890444,air intercept radar,空中拦截雷达,,2023-01-17
20890445,air intercept rocket{=AIR},空中拦截火箭,,2023-01-17
20890446,air interchanger,空气交换器,,2023-01-17
20890447,air intercooler,空气中间冷却器,,2023-01-17
20890448,air interdiction,空中阻绝,,2023-01-17
20890449,air introducing,空气引入,,2023-01-17
20890450,air inversion,空气逆流,,2023-01-17
20890451,air jack,气压千斤顶,,2023-01-17
20890452,air jacket,气套；空气套,,2023-01-17
20890453,air jet,空气喷流；空气喷射,,2023-01-17
20890454,air jet diffuser,喷气扩散器,,2023-01-17
20890455,air jet spoiler,喷气扰流器,,2023-01-17
20890456,air jet stream,空气喷射流,,2023-01-17
20890457,air launch,空中发射,,2023-01-17
20890458,air launched antiradiation missile{=ALARM},空射反辐射飞弹,,2023-01-17
20890459,air launched ballistic missile{=ALBM},空射弹道飞弹,,2023-01-17
20890460,air launched cruise missile{=ALCM},空射巡弋飞弹,,2023-01-17
20890461,air launched missile change,空射飞弹变换,,2023-01-17
20890462,air launched rocket,空射火箭,,2023-01-17
20890463,air layer,空气层,,2023-01-17
20890464,air leak,空气泄漏；漏气,,2023-01-17
20890465,air leakage,空气泄漏；漏气,,2023-01-17
20890466,air leakage factor,空气泄漏因数,,2023-01-17
20890467,air leakage meter,漏气计,,2023-01-17
20890468,air leakage rate,空气泄漏率,,2023-01-17
20890469,air leakage test,漏气试验,,2023-01-17
20890470,air leg,气腿,,2023-01-17
20890471,air level,气泡水平仪；水平仪；通风坑道,,2023-01-17
20890472,air liaison officer,空中联络官,,2023-01-17
20890473,air lift,气力扬升；空气升力；气升器,,2023-01-17
20890474,air lift mud pump,吸泥泵,,2023-01-17
20890475,air lift pump,气升泵,,2023-01-17
20890476,air light,空中光,,2023-01-17
20890477,air line,空气管线,,2023-01-17
20890478,air load,空气负载,,2023-01-17
20890479,air lock,气锁,,2023-01-17
20890480,air lock device,气锁装置,,2023-01-17
20890481,air locker,气动锁,,2023-01-17
20890482,air log,空中日志；航管资料；空用计程器,,2023-01-17
20890483,air louvre,乳形通风口,,2023-01-17
20890484,air lubrication valve,空气润滑系统阀,,2023-01-17
20890485,air machine,送风机,,2023-01-17
20890486,air mail,航空邮件,,2023-01-17
20890487,air main,空气总管,,2023-01-17
20890488,air manometer,空气压差计；深度计；测深压力计,,2023-01-17
20890489,air marker,对空标志,,2023-01-17
20890490,air mass meter,空气质量计,,2023-01-17
20890491,air mass{=AM},空气大气光程,,2023-01-17
20890492,air meter,气量表,,2023-01-17
20890493,air mile,海浬,,2023-01-17
20890494,air minimum control speed,空中最小操纵速率,,2023-01-17
20890495,air mixture,空气混合物,,2023-01-17
20890496,air mobile band,陆空通讯频道,,2023-01-17
20890497,air mobile operation,空中机动作战,,2023-01-17
20890498,air motor,气动马达,,2023-01-17
20890499,air motor hoist,气动吊重机,,2023-01-17
20890500,air motor valve,气动马达阀,,2023-01-17
20890501,air movement,空运,,2023-01-17
20890502,air multicheck comparator,气压复检比较仪,,2023-01-17
20890503,air munition,空用弹药,,2023-01-17
20890504,air navigation,空中航行,,2023-01-17
20890505,air navigation aid,助航设备；导航辅助,,2023-01-17
20890506,Air Navigation Commission{=ANC},航空委员会,,2023-01-17
20890507,air navigation facility,助航设施；导航设施,,2023-01-17
20890508,air navigation plan{=ANP},航行计划,,2023-01-17
20890509,air navigation radar,导航雷达；助航雷达,,2023-01-17
20890510,air navigator,领航员,,2023-01-17
20890511,air nozzle,空气喷嘴,,2023-01-17
20890512,air observer,空中观测员,,2023-01-17
20890513,air offensive,空中攻击,,2023-01-17
20890514,air operated chuck,气动夹头,,2023-01-17
20890515,air operated valve,气动阀,,2023-01-17
20890516,air operation,空中作战,,2023-01-17
20890517,air opposition,空中对抗,,2023-01-17
20890518,air outlet,空气出口；排气口,,2023-01-17
20890519,air outlet angle,空气出口角,,2023-01-17
20890520,air outlet valve,排气阀,,2023-01-17
20890521,air output,排气量,,2023-01-17
20890522,air packing,气封,,2023-01-17
20890523,air painter,喷漆器,,2023-01-17
20890524,air parcel,气块；航空包裹,,2023-01-17
20890525,air park,停机坪；小机场,,2023-01-17
20890526,air passage,通风坑；通气坑,,2023-01-17
20890527,air path,航行路径,,2023-01-17
20890528,air permeability,透气性,,2023-01-17
20890529,air permeability test,透气性实验,,2023-01-17
20890530,air pillow,空气枕,,2023-01-17
20890531,air pilotage,地标飞行,,2023-01-17
20890532,air pipe,空气管,,2023-01-17
20890533,air pipe head,空气管头,,2023-01-17
20890534,"air pipe strainer, dust catcher",空气管滤器,,2023-01-17
20890535,air piracy,劫机；空盗行为,,2023-01-17
20890536,air pistol,气手枪,,2023-01-17
20890537,air pit,通风坑,,2023-01-17
20890538,air plenum,空气室,,2023-01-17
20890539,air plug,空气塞,,2023-01-17
20890540,air pocket,气穴；气坠,,2023-01-17
20890541,air pollutant,空气污染物,,2023-01-17
20890542,air pollution,空气污染,,2023-01-17
20890543,air pollution source,空气污染源；空污源,,2023-01-17
20890544,air port,通风口；舷窗,,2023-01-17
20890545,air position,空中位置,,2023-01-17
20890546,air position indicator{=API},空中位置指示器,,2023-01-17
20890547,air precooler,空气预冷器,,2023-01-17
20890548,air precooling system,空气预冷系统,,2023-01-17
20890549,air preheat,空气预热,,2023-01-17
20890550,air preheater,空气预热器,,2023-01-17
20890551,air preheater coils,空气预热器线圈,,2023-01-17
20890552,air pressure,空气压力,,2023-01-17
20890553,air pressure annunciator{=DSAP},空压指示灯,,2023-01-17
20890554,air pressure balance,空气压力均衡,,2023-01-17
20890555,air pressure deviation,空气压力偏差,,2023-01-17
20890556,air pressure feed,气压式进料,,2023-01-17
20890557,air pressure gage,空气压力表,,2023-01-17
20890558,air pressure gauge,空气压力表,,2023-01-17
20890559,air pressure governor,气压调节器,,2023-01-17
20890560,air pressure regulator,压力调节器,,2023-01-17
20890561,air pressure seal,气压封,,2023-01-17
20890562,air pressure sensor,气压感测器,,2023-01-17
20890563,air pressure switch,空气压力开关,,2023-01-17
20890564,air pressure test,空气压力试验,,2023-01-17
20890565,air pressure vat,气压缸；空气压力缸,,2023-01-17
20890566,air priority,空运优先次序；起降顺序,,2023-01-17
20890567,air processing system,空气处理系统,,2023-01-17
20890568,air proof,气密,,2023-01-17
20890569,air proportional EGR system,空气比例式排气再循环系统,,2023-01-17
20890570,air pump,空气泵,,2023-01-17
20890571,air pump diverter valve,空气泵转向阀,,2023-01-17
20890572,air pump lever,气泵臂,,2023-01-17
20890573,air purge,驱气,,2023-01-17
20890574,air purge type level gauge,驱气式液面计,,2023-01-17
20890575,air purge valve,空气清除阀,,2023-01-17
20890576,air purification,空气净化,,2023-01-17
20890577,air purification machinery,空气净化机械,,2023-01-17
20890578,air purifier,空气净化器,,2023-01-17
20890579,air purity,空气纯度,,2023-01-17
20890580,air pyrometer,空气高温计,,2023-01-17
20890581,Air quality,空气品质,,2023-01-17
20890582,air quality monitoring,空气品质监测,,2023-01-17
20890583,air quality monitoring station,空气品质监测站,,2023-01-17
20890584,air quenching,空气淬火,,2023-01-17
20890585,air raid,空袭,,2023-01-17
20890586,air raid shelter,防空避难设备,,2023-01-17
20890587,air rammer,气动捣杆,,2023-01-17
20890588,air rate,耗气率,,2023-01-17
20890589,air ratio,空气比,,2023-01-17
20890590,air receiver,存气箱；集气器,,2023-01-17
20890591,air refrigeration cycle,空气冷冻循环,,2023-01-17
20890592,air refrigeration machine,空气冷冻机,,2023-01-17
20890593,air refueling,空中加油,,2023-01-17
20890594,air register,风量纪录器；调风器；空气调节器,,2023-01-17
20890595,air regulator,调风器,,2023-01-17
20890596,air release valve,放气阀,,2023-01-17
20890597,air relief valve,空气泄压阀,,2023-01-17
20890598,air remover,空气去除机,,2023-01-17
20890599,air report{=Airep},空中气象报告,,2023-01-17
20890600,air request,空援申请,,2023-01-17
20890601,air requlator,调风器,,2023-01-17
20890602,air rescue,空中搜救；空中救援,,2023-01-17
20890603,air rescue operation,空中搜救作业,,2023-01-17
20890604,Air Research and Development Command{=ARDC},大气研究发展司令部,,2023-01-17
20890605,air reservation,保留空域,,2023-01-17
20890606,air reservoir,空气瓶；蓄气器,,2023-01-17
20890607,air resistance,空气阻力,,2023-01-17
20890608,"air resistance, wind resistance",空气阻力,,2023-01-17
20890609,air resonator,空气共振器,,2023-01-17
20890610,air right,空权,,2023-01-17
20890611,air rock drill,气动鑋石机,,2023-01-17
20890612,air route control center{=ARTCC},航路管制中心,,2023-01-17
20890613,air route surveillance radar{=ARSR},航路搜索雷达,,2023-01-17
20890614,air run landing,短场落地,,2023-01-17
20890615,air run takeoff,短场起飞,,2023-01-17
20890616,air sac,气囊,,2023-01-17
20890617,air sampling,空气采样,,2023-01-17
20890618,air sand blow,空气喷砂,,2023-01-17
20890619,air sand blower,喷砂器；喷砂装置,,2023-01-17
20890620,air sander,气动砂轮,,2023-01-17
20890621,air scoop,进气口；风门；风斗,,2023-01-17
20890622,air screen separator,气筛式清选机,,2023-01-17
20890623,air screw,螺旋桨,,2023-01-17
20890624,air screw driver,气动螺丝起子,,2023-01-17
20890625,air screw-propelled vessel,空气螺旋桨船,,2023-01-17
20890626,air scrubber,气动清洁器,,2023-01-17
20890627,air sea interface,空气海水介面,,2023-01-17
20890628,air seal,气封,,2023-01-17
20890629,air search radar{=ASR},对空搜索雷达,,2023-01-17
20890630,air seasoning,通气干燥,,2023-01-17
20890631,air separating,风选,,2023-01-17
20890632,air separation,空气分离,,2023-01-17
20890633,air separation plant,空气分离厂,,2023-01-17
20890634,air separator,空气分离器；气力选别机,,2023-01-17
20890635,air setting,空气凝固法；常温自硬,,2023-01-17
20890636,air shaft,通风井,,2023-01-17
20890637,air shower booth,空气淋浴室,,2023-01-17
20890638,air shroud,空气罩,,2023-01-17
20890639,air shutter,气窗,,2023-01-17
20890640,air sickness,晕机症,,2023-01-17
20890641,air signal,气动号志,,2023-01-17
20890642,air silencer,空气消音器,,2023-01-17
20890643,air snatch,空中回收,,2023-01-17
20890644,air sounding,高空探测,,2023-01-17
20890645,air space,气隙；气容积,,2023-01-17
20890646,air specific impulse,空气比冲量,,2023-01-17
20890647,air speed,空速,,2023-01-17
20890648,air speed indicator,风速指示器,,2023-01-17
20890649,air speed meter,风速计,,2023-01-17
20890650,air speedometer,风速计,,2023-01-17
20890651,air spotting,空中弹著观测,,2023-01-17
20890652,air spray,空气喷洒,,2023-01-17
20890653,air spraying,空气喷涂,,2023-01-17
20890654,air spring,空气弹簧；气垫,,2023-01-17
20890655,air staging,空气分级,,2023-01-17
20890656,air staging over burner zone,燃烧器区域空气分级,,2023-01-17
20890657,air staging unit,空中支援单位,,2023-01-17
20890658,air standard,空气标准,,2023-01-17
20890659,air standard analysis,空气标准分析,,2023-01-17
20890660,air standard cycle,空气标准循环,,2023-01-17
20890661,air starter,空气起动器,,2023-01-17
20890662,air starting bottle,气压起动瓶,,2023-01-17
20890663,air starting cam,空气起动凸轮,,2023-01-17
20890664,air starting valve,空气起动阀,,2023-01-17
20890665,air steward,空中服务员,,2023-01-17
20890666,air storage reservoir,储气筒,,2023-01-17
20890667,air storage tank,贮气柜,,2023-01-17
20890668,air strainer,空气滤器,,2023-01-17
20890669,air strake,通气衬板,,2023-01-17
20890670,air stream,气流,,2023-01-17
20890671,air stream control member,气流控制构件,,2023-01-17
20890672,air stream distributing drill,气流分配式条播机,,2023-01-17
20890673,air suction,空气吸入,,2023-01-17
20890674,air suction feed,气吸式进料,,2023-01-17
20890675,air suction pipe,吸气管,,2023-01-17
20890676,air suction port,吸气口,,2023-01-17
20890677,air suction specific gravity stoner,气吸式比重去石机,,2023-01-17
20890678,air suction valve,吸气阀,,2023-01-17
20890679,air superiority,空中优势,,2023-01-17
20890680,air superiority fighter,空优战斗机,,2023-01-17
20890681,air supply,空中补给,,2023-01-17
20890682,air supply conduit,供气导管,,2023-01-17
20890683,air supply path,供气路径,,2023-01-17
20890684,air support,空中支援,,2023-01-17
20890685,air suppress,空中压制,,2023-01-17
20890686,air supremacy,制空权,,2023-01-17
20890687,air surface zone,陆空配合行动区,,2023-01-17
20890688,air surveillance,空中监视；空中搜索,,2023-01-17
20890689,air suspension,气浮,,2023-01-17
20890690,air swinging,空中校正法,,2023-01-17
20890691,air swirl,空气漩涡,,2023-01-17
20890692,air switching valve,空气开关阀,,2023-01-17
20890693,air tack cement,封气黏胶,,2023-01-17
20890694,air tank,气箱,,2023-01-17
20890695,air tap,气嘴,,2023-01-17
20890696,air taxi,空中巴士,,2023-01-17
20890697,air taxi operator,空中巴士驾驶员,,2023-01-17
20890698,air taxiing,低空滑行；空中滑行,,2023-01-17
20890699,air taxis,空中计程车；空中出租车,,2023-01-17
20890700,air temperature,气温,,2023-01-17
20890701,air temperature indicator,气温指示器,,2023-01-17
20890702,air temperature sensor,气温感测器,,2023-01-17
20890703,air terminal,航空站,,2023-01-17
20890704,air test,充气试验；气压试验,,2023-01-17
20890705,air tester,空气试验器,,2023-01-17
20890706,air thermometer,空气温度计,,2023-01-17
20890707,air throttle,节气阀,,2023-01-17
20890708,air tight,气密,,2023-01-17
20890709,air tight bulkhead,气密舱壁,,2023-01-17
20890710,air tight cabin,密封舱,,2023-01-17
20890711,air tight instrument,气密式仪器,,2023-01-17
20890712,air tight joint,气密接台,,2023-01-17
20890713,air tight ring,气密环,,2023-01-17
20890714,air tight test,气密试验,,2023-01-17
20890715,air tight type en masse conveyor,气密型集体输送机,,2023-01-17
20890716,air tight work,气密工作,,2023-01-17
20890717,air tightness,气密性,,2023-01-17
20890718,air tightness test,气密试验,,2023-01-17
20890719,air to air armament,空战武器,,2023-01-17
20890720,air to air charge air cooler,空气对空气增压空气冷却器,,2023-01-17
20890721,air to air combat,空战,,2023-01-17
20890722,air to air fighter{=AAF},空对空战斗机,,2023-01-17
20890723,air to air gunnery,空靶射击,,2023-01-17
20890724,air to air heat exchanger,空气对空气热交换器,,2023-01-17
20890725,air to air missile{=AAM},空对空飞弹,,2023-01-17
20890726,air to air receiver,空对空接收机,,2023-01-17
20890727,air to air sensible heat exchanger,空气对空气显热交换器,,2023-01-17
20890728,air to air total heat exchanger,空气对空气全热交换器,,2023-01-17
20890729,air to air transmitter/receiver,空对空发射接收机,,2023-01-17
20890730,air to air{=A/A},空对空；空气对空气,,2023-01-17
20890731,air to ground missile{=AGM},空对地飞弹,,2023-01-17
20890732,air to ground mode,空对地模式,,2023-01-17
20890733,air to ground ranging,空对地测距,,2023-01-17
20890734,air to ground{=A/G},空对地,,2023-01-17
20890735,air to liquid charge air cooler,空气对液体增压空气冷却器,,2023-01-17
20890736,air to ship missile,空对舰飞弹,,2023-01-17
20890737,air to surface missile{=ASM},空对面飞弹,,2023-01-17
20890738,air to underwater missile,空对水下飞弹,,2023-01-17
20890739,air to water air conditioning system,空气对水空调系统,,2023-01-17
20890740,air tool,气动工具,,2023-01-17
20890741,air traffic,空中交通；飞航,,2023-01-17
20890742,air traffic advisory service,飞航咨询业务,,2023-01-17
20890743,air traffic and volmet service,飞航及飞航气象资料服务,,2023-01-17
20890744,air traffic clearance,飞航清除,,2023-01-17
20890745,air traffic congestion,空域拥挤,,2023-01-17
20890746,air traffic control center{=ATCC},飞航管制中心,,2023-01-17
20890747,air traffic control clearance,空中流量控制间距；飞航管制清除,,2023-01-17
20890748,air traffic control command center{=ATCCC},飞航管制指挥中心,,2023-01-17
20890749,air traffic control radar,飞航管制雷达,,2023-01-17
20890750,air traffic control service,飞航管制业务,,2023-01-17
20890751,air traffic control tower,飞航管制塔台,,2023-01-17
20890752,air traffic control unit,飞航管制单位,,2023-01-17
20890753,air traffic control{=ATC},飞航管制,,2023-01-17
20890754,air traffic controller,飞航管制员,,2023-01-17
20890755,air traffic management{=ATM},飞航管理,,2023-01-17
20890756,air traffic procedure,飞航程序,,2023-01-17
20890757,air traffic rule,飞航规则,,2023-01-17
20890758,air traffic service reporting office{=ARO},飞航业务报告单位,,2023-01-17
20890759,air traffic service route,飞航服务航线,,2023-01-17
20890760,air traffic service unit,飞航业务单位,,2023-01-17
20890761,air traffic service{=ATS},飞航业务,,2023-01-17
20890762,air traffic situation display{=ATSD},飞航状况显示,,2023-01-17
20890763,air traffic system command center{=ATSCC},飞航系统指挥中心,,2023-01-17
20890764,air train,滑翔机队,,2023-01-17
20890765,air trajectory,空气轨迹,,2023-01-17
20890766,air transformer,空气变压器,,2023-01-17
20890767,air transport,空中运输,,2023-01-17
20890768,Air Transport Association{=ATA},空运协会,,2023-01-17
20890769,air transportable unit,空运单位,,2023-01-17
20890770,air transportation,空中运输,,2023-01-17
20890771,air transportation modes,空运方式,,2023-01-17
20890772,air trap,空穴；气阱,,2023-01-17
20890773,air traveler,航空旅客,,2023-01-17
20890774,air treatment,空气处理,,2023-01-17
20890775,air trooping,部队空运,,2023-01-17
20890776,air trunk,通气干道；主风道,,2023-01-17
20890777,air tube,空气管,,2023-01-17
20890778,air tube oil cooler,气管式滑油冷却器,,2023-01-17
20890779,air tunnel,风洞,,2023-01-17
20890780,air turbine,空气轮机,,2023-01-17
20890781,air turbine cartridge starter,自给式气涡轮启动器,,2023-01-17
20890782,air turbine motor,气涡轮发动机,,2023-01-17
20890783,air turbine refrigerating machine,空气涡轮冷冻机,,2023-01-17
20890784,air turbine start system,气涡轮启动系统,,2023-01-17
20890785,air turbine starter,气涡轮启动器,,2023-01-17
20890786,air turbine starter control valve,气涡轮启动器控制阀,,2023-01-17
20890787,air turborocket engine,空用涡轮火箭发动机,,2023-01-17
20890788,air turbulence,空中扰流,,2023-01-17
20890789,air turnback,空中返航,,2023-01-17
20890790,air umbrella,空中保护伞,,2023-01-17
20890791,air valve,气阀,,2023-01-17
20890792,air vane,空气舵；空气导片,,2023-01-17
20890793,air vector,空速向量,,2023-01-17
20890794,air vehicle specification,航空载具规范,,2023-01-17
20890795,air velocity,风速,,2023-01-17
20890796,air vent,通气孔；通气口,,2023-01-17
20890797,air vent valve,通风口阀,,2023-01-17
20890798,air vessel,储气器,,2023-01-17
20890799,air vest,救生衣,,2023-01-17
20890800,air volume regulator,风量调节器,,2023-01-17
20890801,air wain,主风管,,2023-01-17
20890802,air warning,防空警报,,2023-01-17
20890803,air wash system,空气洗涤系统,,2023-01-17
20890804,air washer,洗气器,,2023-01-17
20890805,air washer and cooler,空气清洗冷却器,,2023-01-17
20890806,air way,通风道,,2023-01-17
20890807,air waybill,航空货运提单,,2023-01-17
20890808,air weight controller,风量控制仪,,2023-01-17
20890809,air wheel,飞机机轮,,2023-01-17
20890810,air whistle,气笛,,2023-01-17
20890811,air winch,气动绞车；气动绞机,,2023-01-17
